userID,smoker,drink_level,dress_preference,user_ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,new_user_cuisine,new_user_payments,user_avg_rating,user_avg_food_rating,user_avg_service_rating,user_avg_rating_text,user_avg_rating_bin,placeID,name,address,city,country,alcohol,smoking_area,dress_code,accessibility,price,state,res_ambience,franchise,area,other_services,res_accept_pay,res_cuisine,res_parking,res_avg_rating,res_avg_food,res_avg_service,res_avg_rating_text,res_avg_rating_bin,cus_res_rating,cus_res_food_rating,cus_res_service_rating
U1135,0,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,multiple,only cash,0,0,0,Unsatisfactory,0,132825,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,mexico,No_Alcohol_Served,none,informal,completely,low,s.l.p.,familiar,f,open,none,only cash,Mexican,none,1.28,1.34,0.94,Satisfactory,1,0,0,0
U1081,0,casual drinker,informal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,green,52,low,1.54,Mexican,only cash,0.55,0.91,1.09,Unsatisfactory,0,132825,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,mexico,No_Alcohol_Served,none,informal,completely,low,s.l.p.,familiar,f,open,none,only cash,Mexican,none,1.28,1.34,0.94,Satisfactory,1,1,0,1
U1077,0,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71,Mexican,multiple,1.4,1.8,1.6,Satisfactory,1,132825,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,mexico,No_Alcohol_Served,none,informal,completely,low,s.l.p.,familiar,f,open,none,only cash,Mexican,none,1.28,1.34,0.94,Satisfactory,1,2,2,2
U1085,0,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NULL,1.7,Mexican,only cash,1.4,1.6,1.5,Satisfactory,1,132825,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,mexico,No_Alcohol_Served,none,informal,completely,low,s.l.p.,familiar,f,open,none,only cash,Mexican,none,1.28,1.34,0.94,Satisfactory,1,2,2,2
U1098,0,social drinker,formal,family,public,single,independent,1991,none,thrifty-protector,Catholic,student,green,68,medium,1.76,Mexican,only cash,1.33,1.5,1.08,Satisfactory,1,132825,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,mexico,No_Alcohol_Served,none,informal,completely,low,s.l.p.,familiar,f,open,none,only cash,Mexican,none,1.28,1.34,0.94,Satisfactory,1,1,1,1
U1104,1,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,multiple,1.25,1.33,1.17,Satisfactory,1,132825,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,mexico,No_Alcohol_Served,none,informal,completely,low,s.l.p.,familiar,f,open,none,only cash,Mexican,none,1.28,1.34,0.94,Satisfactory,1,1,2,1
U1091,0,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,multiple,only cash,1.11,1.44,1.44,Satisfactory,1,132825,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,mexico,No_Alcohol_Served,none,informal,completely,low,s.l.p.,familiar,f,open,none,only cash,Mexican,none,1.28,1.34,0.94,Satisfactory,1,0,1,1
U1137,0,social drinker,formal,family,public,single,independent,1989,eco-friendly,hard-worker,Catholic,student,blue,72,low,1.78,Mexican,only cash,1.86,1.79,1.93,Satisfactory,1,132825,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,mexico,No_Alcohol_Served,none,informal,completely,low,s.l.p.,familiar,f,open,none,only cash,Mexican,none,1.28,1.34,0.94,Satisfactory,1,2,2,1
U1094,0,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,only cash,0,0.75,0.13,Unsatisfactory,0,132830,Rincon Huasteco,NULL,NULL,NULL,No_Alcohol_Served,none,informal,completely,low,NULL,familiar,f,closed,none,NULL,NULL,none,0.92,1.17,0.92,Unsatisfactory,0,0,1,0
U1105,0,social drinker,formal,family,public,single,independent,1991,variety,hard-worker,Christian,student,green,40,medium,1.74,Cafeteria,only cash,0,0,0,Unsatisfactory,0,132830,Rincon Huasteco,NULL,NULL,NULL,No_Alcohol_Served,none,informal,completely,low,NULL,familiar,f,closed,none,NULL,NULL,none,0.92,1.17,0.92,Unsatisfactory,0,0,0,0
U1088,0,social drinker,informal,family,on foot,single,independent,1991,none,hard-worker,Catholic,student,blue,62,medium,1.6,Mexican,NULL,1.42,1.75,1.75,Satisfactory,1,132830,Rincon Huasteco,NULL,NULL,NULL,No_Alcohol_Served,none,informal,completely,low,NULL,familiar,f,closed,none,NULL,NULL,none,0.92,1.17,0.92,Unsatisfactory,0,0,2,2
U1075,0,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,only cash,1.42,1.33,0.92,Satisfactory,1,132830,Rincon Huasteco,NULL,NULL,NULL,No_Alcohol_Served,none,informal,completely,low,NULL,familiar,f,closed,none,NULL,NULL,none,0.92,1.17,0.92,Unsatisfactory,0,1,1,1
U1126,0,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63,Mexican,only cash,1.2,1,0.9,Satisfactory,1,132830,Rincon Huasteco,NULL,NULL,NULL,No_Alcohol_Served,none,informal,completely,low,NULL,familiar,f,closed,none,NULL,NULL,none,0.92,1.17,0.92,Unsatisfactory,0,0,0,0
U1115,1,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,Regional,only cash,1.38,1.38,1.63,Satisfactory,1,132830,Rincon Huasteco,NULL,NULL,NULL,No_Alcohol_Served,none,informal,completely,low,NULL,familiar,f,closed,none,NULL,NULL,none,0.92,1.17,0.92,Unsatisfactory,0,2,2,2
U1014,0,abstemious,NULL,friends,public,single,independent,1990,none,hard-worker,Catholic,student,blue,53,medium,1.69,multiple,only cash,1.36,1,1.09,Satisfactory,1,132830,Rincon Huasteco,NULL,NULL,NULL,No_Alcohol_Served,none,informal,completely,low,NULL,familiar,f,closed,none,NULL,NULL,none,0.92,1.17,0.92,Unsatisfactory,0,2,2,1
U1005,0,abstemious,no preference,family,public,single,independent,1992,none,thrifty-protector,Catholic,student,black,65,medium,1.69,American,only cash,1.33,1.44,1,Satisfactory,1,132830,Rincon Huasteco,NULL,NULL,NULL,No_Alcohol_Served,none,informal,completely,low,NULL,familiar,f,closed,none,NULL,NULL,none,0.92,1.17,0.92,Unsatisfactory,0,1,1,0
U1001,0,abstemious,informal,family,on foot,single,independent,1989,variety,thrifty-protector,none,student,black,69,medium,1.77,American,only cash,1.11,1.22,1.22,Satisfactory,1,132830,Rincon Huasteco,NULL,NULL,NULL,No_Alcohol_Served,none,informal,completely,low,NULL,familiar,f,closed,none,NULL,NULL,none,0.92,1.17,0.92,Unsatisfactory,0,1,1,1
U1025,0,social drinker,no preference,family,public,single,NULL,1990,none,thrifty-protector,Catholic,student,red,65,medium,1.79,Mexican,NULL,1.55,1.18,1.18,Satisfactory,1,132830,Rincon Huasteco,NULL,NULL,NULL,No_Alcohol_Served,none,informal,completely,low,NULL,familiar,f,closed,none,NULL,NULL,none,0.92,1.17,0.92,Unsatisfactory,0,2,2,2
U1019,0,casual drinker,no preference,family,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,Family,only cash,0,0,0,Unsatisfactory,0,132830,Rincon Huasteco,NULL,NULL,NULL,No_Alcohol_Served,none,informal,completely,low,NULL,familiar,f,closed,none,NULL,NULL,none,0.92,1.17,0.92,Unsatisfactory,0,0,0,0
U1037,0,social drinker,no preference,family,public,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,52,low,1.5,Mexican,only cash,1.09,1,0.82,Satisfactory,1,132830,Rincon Huasteco,NULL,NULL,NULL,No_Alcohol_Served,none,informal,completely,low,NULL,familiar,f,closed,none,NULL,NULL,none,0.92,1.17,0.92,Unsatisfactory,0,2,2,2
U1036,0,social drinker,informal,family,public,single,independent,1991,none,hard-worker,Catholic,student,blue,76,medium,1.7,Mexican,only cash,1.75,1.83,1.75,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,1,2,2
U1045,0,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,multiple,only cash,1.2,1.4,1.3,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,1,1,1
U1057,1,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,American,multiple,0.91,0.55,0.45,Unsatisfactory,0,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,1,0,1
U1061,0,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,Mexican,multiple,1.61,1.83,1.67,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,1,2,1
U1071,0,abstemious,formal,friends,car owner,single,independent,1930,none,hunter-ostentatious,none,student,blue,40,high,1.73,Mexican,only cash,1.85,1.85,1.92,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,1,1,1
U1062,0,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,Mexican,multiple,0,0,0,Unsatisfactory,0,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,0,0,0
U1019,0,casual drinker,no preference,family,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,Family,only cash,0,0,0,Unsatisfactory,0,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,0,0,0
U1024,0,abstemious,NULL,NULL,NULL,NULL,NULL,1930,none,hard-worker,none,NULL,yellow,40,NULL,1.2,Afghan,NULL,1.2,1.33,0.8,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,1,1,1
U1029,1,casual drinker,formal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,58,low,1.6,Mexican,only cash,0.9,0.9,0.7,Unsatisfactory,0,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,0,1,0
U1032,0,abstemious,formal,family,public,single,independent,1989,variety,hard-worker,Catholic,student,blue,40,medium,1.75,Mexican,only cash,1,1,0.3,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,1,1,0
U1016,0,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,multiple,only cash,1.92,2,1.69,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,2,2,2
U1009,0,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,multiple,only cash,1.36,1.27,1.09,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,2,2,1
U1114,0,abstemious,no preference,family,on foot,single,independent,1991,variety,hard-worker,Catholic,student,blue,58,medium,1.68,Mexican,only cash,0.18,0.27,0.18,Unsatisfactory,0,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,0,0,0
U1116,0,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,multiple,1.36,1.82,1.82,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,2,2,2
U1112,1,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,Mexican,only cash,0.38,0.23,0.46,Unsatisfactory,0,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,1,0,0
U1106,0,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,multiple,1.39,1.11,0.89,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,2,1,1
U1122,0,abstemious,NULL,NULL,NULL,NULL,NULL,1930,none,hard-worker,none,NULL,yellow,40,NULL,1.2,Afghan,NULL,1.92,1.42,1.58,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,2,1,1
U1135,0,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,multiple,only cash,0,0,0,Unsatisfactory,0,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,0,0,0
U1075,0,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,only cash,1.42,1.33,0.92,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,1,2,1
U1073,0,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,American,only cash,0,0,0,Unsatisfactory,0,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,0,0,0
U1078,1,social drinker,informal,solitary,car owner,single,independent,1983,variety,hard-worker,Catholic,professional,blue,69,medium,1.69,Mexican,multiple,1.43,1.57,1.57,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,0,2,1
U1089,1,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,Mexican,only cash,0.86,0.86,0.86,Unsatisfactory,0,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,1,1,1
U1104,1,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,multiple,1.25,1.33,1.17,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,1,2,1
U1099,1,social drinker,informal,family,public,single,independent,1989,technology,conformist,Catholic,student,purple,70,high,2,Mexican,multiple,1.09,1.18,1.09,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,2,2,2
U1137,0,social drinker,formal,family,public,single,independent,1989,eco-friendly,hard-worker,Catholic,student,blue,72,low,1.78,Mexican,only cash,1.86,1.79,1.93,Satisfactory,1,132834,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,san luis potosi,familiar,f,closed,none,only cash,Mexican,public,1,1.12,0.88,Satisfactory,1,2,2,2
U1111,1,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,Mexican,only cash,1.18,0.91,0.64,Satisfactory,1,132845,Cenaduria El Rincón de Tlaquepaque,av. seminario,san luis potosi,mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,san luis potosi,familiar,f,closed,none,only cash,Mexican,none,0.8,0.6,0.8,Unsatisfactory,0,2,2,1
U1120,0,abstemious,informal,friends,public,single,independent,1930,variety,hard-worker,none,student,green,47,low,1.57,Mexican,only cash,1.11,1.11,1.22,Satisfactory,1,132845,Cenaduria El Rincón de Tlaquepaque,av. seminario,san luis potosi,mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,san luis potosi,familiar,f,closed,none,only cash,Mexican,none,0.8,0.6,0.8,Unsatisfactory,0,1,0,2
U1015,1,social drinker,informal,family,public,single,independent,1989,technology,thrifty-protector,Catholic,student,black,87,medium,1.67,Mexican,only cash,0.75,0.88,1.13,Unsatisfactory,0,132845,Cenaduria El Rincón de Tlaquepaque,av. seminario,san luis potosi,mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,san luis potosi,familiar,f,closed,none,only cash,Mexican,none,0.8,0.6,0.8,Unsatisfactory,0,1,1,1
U1069,0,social drinker,no preference,family,public,single,independent,1983,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,Mexican,multiple,0.11,0.22,0,Unsatisfactory,0,132845,Cenaduria El Rincón de Tlaquepaque,av. seminario,san luis potosi,mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,san luis potosi,familiar,f,closed,none,only cash,Mexican,none,0.8,0.6,0.8,Unsatisfactory,0,0,0,0
